Sale Date,ISBN,Discount,ItemID,OrderID
12/08/2019,989-28-229-3157-7,,107242-45-8697,107242-28914
12/08/2019,989-28-229-1404-4,,107242-38-4372,107242-28915
12/08/2019,989-28-229-9769-6,,107242-65-2657,107242-28915
12/08/2019,989-28-79-40897-8,,107242-12-9869,107242-28916
12/08/2019,989-28-79-74374-1,,107242-28-8543,107242-28916
12/08/2019,989-28-79-26824-4,,107242-1-842,107242-28917
12/08/2019,989-28-79-74374-1,,107242-21-8839,107242-28917
12/08/2019,989-28-79-13801-1,,107242-86-5528,107242-28918
12/08/2019,989-28-79-74374-1,,107242-98-2288,107242-28918
12/08/2019,989-28-79-68089-3,0.05,107242-33-8892,107242-28919
12/08/2019,989-28-79-55824-6,,107242-33-644,107242-28919
12/08/2019,989-28-79-13801-1,,107242-54-6969,107242-28920
12/08/2019,989-28-79-74374-1,,107242-6-8915,107242-28920
12/08/2019,989-28-79-13801-1,,107242-16-140,107242-28921
12/08/2019,989-28-79-55752-2,,107242-38-1401,107242-28921
12/08/2019,989-28-79-74374-1,,107242-17-5117,107242-28922
12/08/2019,989-28-79-40897-8,,107242-45-7111,107242-28922
12/08/2019,989-28-79-13801-1,,107242-63-7646,107242-28923
12/08/2019,989-28-79-23023-4,,107242-95-9965,107242-28923
12/08/2019,989-28-3705-222-9,,107242-17-5221,107242-28924
12/08/2019,989-28-79-74374-1,,107242-72-9774,107242-28924
12/08/2019,989-28-3705-222-9,,107242-63-3857,107242-28925
12/08/2019,989-28-3705-007-2,,107242-76-1819,107242-28925
12/08/2019,989-28-79-69807-2,,107242-89-5114,107242-28925
12/08/2019,989-28-79-74374-1,,107242-87-4504,107242-28926
12/08/2019,989-28-229-7592-2,,107242-87-9819,107242-28926
12/08/2019,989-28-229-9769-6,,107242-9-4530,107242-28926
12/08/2019,989-28-79-51397-9,,107242-72-939,107242-28927
12/08/2019,989-28-79-40897-8,,107242-96-8593,107242-28927
12/08/2019,989-28-79-23023-4,,107242-98-8037,107242-28927
12/08/2019,989-28-3705-222-9,0.13,107242-42-2736,107242-28928
12/08/2019,989-28-79-23023-4,,107242-78-690,107242-28928
12/08/2019,989-28-79-74374-1,,107242-98-5593,107242-28928
12/08/2019,989-28-79-22871-2,,107242-16-3367,107242-28929
12/08/2019,989-28-79-13801-1,,107242-27-6607,107242-28929
12/08/2019,989-28-79-55824-6,,107242-28-9771,107242-28929
12/08/2019,989-28-3705-222-9,,107242-83-8198,107242-28929
13/08/2019,989-28-654-5018-9,0.15,107243-1-7544,107242-28977
13/08/2019,989-28-3705-007-2,,107243-40-3808,107243-28930
13/08/2019,989-28-3705-369-1,,107243-79-5547,107243-28931
13/08/2019,989-28-3705-007-2,,107243-55-4253,107243-28932
13/08/2019,989-28-3705-987-7,,107243-19-3222,107243-28933
13/08/2019,989-28-3705-007-2,,107243-40-4198,107243-28934
13/08/2019,989-28-3705-007-2,,107243-74-4702,107243-28935
13/08/2019,989-28-3705-007-2,,107243-13-5262,107243-28936
13/08/2019,989-28-3705-987-7,,107243-82-6550,107243-28937
13/08/2019,989-28-3705-152-9,,107243-59-8115,107243-28938
13/08/2019,989-28-3705-583-1,,107243-10-9232,107243-28939
13/08/2019,989-28-3705-007-2,,107243-53-130,107243-28940
13/08/2019,989-28-3705-136-9,,107243-18-6403,107243-28941
13/08/2019,989-28-3705-583-1,,107243-11-6604,107243-28942
13/08/2019,989-28-3705-987-7,,107243-15-4988,107243-28943
13/08/2019,989-28-3705-007-2,,107243-48-9443,107243-28944
13/08/2019,989-28-3705-583-1,,107243-9-7265,107243-28945
13/08/2019,989-28-3705-007-2,,107243-47-4670,107243-28946
13/08/2019,989-28-3705-583-1,,107243-54-364,107243-28947
13/08/2019,989-28-3705-007-2,,107243-51-6020,107243-28948
13/08/2019,989-28-3705-583-1,,107243-55-4232,107243-28949
13/08/2019,989-28-3705-987-7,,107243-58-3576,107243-28950
13/08/2019,989-28-3705-054-6,,107243-30-4014,107243-28951
13/08/2019,989-28-3705-987-7,,107243-52-7458,107243-28952
13/08/2019,989-28-3705-987-7,,107243-1-7879,107243-28953
13/08/2019,989-28-3705-007-2,,107243-9-5677,107243-28954
13/08/2019,989-28-3705-592-3,,107243-32-6716,107243-28955
13/08/2019,989-28-3705-775-0,,107243-91-4304,107243-28956
13/08/2019,989-28-3705-138-3,,107243-91-3752,107243-28957
13/08/2019,989-28-3705-007-2,,107243-3-3460,107243-28958
13/08/2019,989-28-3705-007-2,,107243-5-9417,107243-28959
13/08/2019,989-28-79-45675-7,,107243-49-6859,107243-28960
13/08/2019,989-28-79-45675-7,,107243-37-765,107243-28961
13/08/2019,989-28-79-45675-7,,107243-89-823,107243-28962
13/08/2019,989-28-79-22871-2,,107243-21-4128,107243-28963
13/08/2019,989-28-79-18127-7,,107243-88-1087,107243-28964
13/08/2019,989-28-79-45675-7,,107243-58-9764,107243-28965
13/08/2019,989-28-79-21991-8,,107243-11-7035,107243-28966
13/08/2019,989-28-79-70597-8,,107243-67-9084,107243-28967
13/08/2019,989-28-79-32105-5,,107243-38-166,107243-28968
13/08/2019,989-28-79-32105-5,,107243-32-5189,107243-28969
13/08/2019,989-28-79-07610-8,,107243-7-4780,107243-28970
13/08/2019,989-28-79-45675-7,,107243-91-4976,107243-28971
13/08/2019,989-28-79-61125-5,,107243-5-8610,107243-28972
13/08/2019,989-28-79-16826-1,,107243-17-3773,107243-28973
13/08/2019,989-28-79-11297-4,,107243-67-4208,107243-28974
13/08/2019,989-28-79-61125-5,,107243-43-7778,107243-28975
13/08/2019,989-28-654-5018-9,0.15,107243-1-7048,107243-28976
13/08/2019,989-28-79-69807-2,,107243-93-4053,107243-28978
13/08/2019,989-28-79-69807-2,,107243-74-1944,107243-28979
13/08/2019,989-28-79-69807-2,,107243-59-708,107243-28980
13/08/2019,989-28-79-69807-2,,107243-7-5018,107243-28981
13/08/2019,989-28-79-82125-8,,107243-41-6591,107243-28982
13/08/2019,989-28-79-69807-2,,107243-74-1943,107243-28983
13/08/2019,989-28-79-69807-2,,107243-89-3601,107243-28984
13/08/2019,989-28-79-82125-8,,107243-41-6590,107243-28985
13/08/2019,989-28-79-69807-2,,107243-59-707,107243-28986
13/08/2019,989-28-79-82125-8,,107243-88-4241,107243-28987
13/08/2019,989-28-79-13871-4,,107243-10-1517,107243-28988
13/08/2019,989-28-79-13871-4,,107243-99-4583,107243-28989
13/08/2019,989-28-79-05670-4,,107243-47-6776,107243-28990
13/08/2019,989-28-79-13871-4,,107243-63-3268,107243-28991
13/08/2019,989-28-79-69807-2,,107243-96-7117,107243-28992
13/08/2019,989-28-79-69807-2,,107243-82-7454,107243-28993
13/08/2019,989-28-79-69807-2,,107243-7-1315,107243-28994
13/08/2019,989-28-79-69807-2,,107243-75-7467,107243-28995
13/08/2019,989-28-79-69807-2,,107243-82-7453,107243-28996
13/08/2019,989-28-79-82125-8,,107243-11-3046,107243-28997
13/08/2019,989-28-79-13871-4,,107243-63-3267,107243-28998
13/08/2019,989-28-79-05670-4,,107243-68-3434,107243-28999
13/08/2019,989-28-79-13871-4,,107243-90-3294,107243-29000
13/08/2019,989-28-79-69807-2,,107243-7-1314,107243-29001
13/08/2019,989-28-79-82125-8,,107243-88-4240,107243-29002
13/08/2019,989-28-79-69807-2,,107243-81-4921,107243-29003
13/08/2019,989-28-79-69807-2,,107243-71-7959,107243-29004
13/08/2019,989-28-79-05670-4,,107243-66-1494,107243-29005
13/08/2019,989-28-79-13871-4,,107243-99-4582,107243-29006
13/08/2019,989-28-79-69807-2,,107243-89-3600,107243-29007
13/08/2019,989-28-79-82125-8,,107243-11-3045,107243-29008
13/08/2019,989-28-79-13871-4,,107243-10-1516,107243-29009
13/08/2019,989-28-79-69807-2,,107243-29-1310,107243-29010
13/08/2019,989-28-79-69807-2,,107243-71-7958,107243-29011
13/08/2019,989-28-79-69807-2,,107243-29-1309,107243-29012
13/08/2019,989-28-654-6033-1,,107243-29-5188,107243-29013
13/08/2019,989-28-654-8573-0,,107243-78-9974,107243-29014
13/08/2019,989-28-654-6507-7,,107243-55-6392,107243-29015
13/08/2019,989-28-654-6033-1,,107243-89-2785,107243-29016
13/08/2019,989-28-229-1404-4,,107243-13-4403,107243-29017
13/08/2019,989-28-229-1404-4,,107243-60-7656,107243-29018
13/08/2019,989-28-229-9769-6,,107243-96-9070,107243-29019
13/08/2019,989-28-229-7592-2,,107243-43-8363,107243-29020
13/08/2019,989-28-229-7592-2,,107243-6-1790,107243-29021
13/08/2019,989-28-229-7592-2,,107243-28-5060,107243-29022
13/08/2019,989-28-229-9769-6,,107243-28-1511,107243-29023
13/08/2019,989-28-229-1404-4,,107243-37-3726,107243-29024
13/08/2019,989-28-229-0197-6,,107243-54-6582,107243-29025
13/08/2019,989-28-229-9769-6,,107243-61-3502,107243-29026
13/08/2019,989-28-229-5891-8,0.1,107243-66-2450,107243-29027
13/08/2019,989-28-229-9769-6,,107243-69-7767,107243-29028
13/08/2019,989-28-229-9769-6,,107243-31-6693,107243-29029
13/08/2019,989-28-229-9769-6,,107243-86-8024,107243-29030
13/08/2019,989-28-229-6632-6,,107243-55-9477,107243-29031
13/08/2019,989-28-229-5891-8,0.1,107243-59-766,107243-29032
13/08/2019,989-28-229-7592-2,,107243-10-95,107243-29033
13/08/2019,989-28-229-0197-6,,107243-95-3895,107243-29034
13/08/2019,989-28-229-9769-6,,107243-9-5346,107243-29035
13/08/2019,989-28-229-9769-6,,107243-40-226,107243-29036
13/08/2019,989-28-229-0197-6,,107243-50-712,107243-29037
13/08/2019,989-28-229-7592-2,,107243-15-1927,107243-29038
13/08/2019,989-28-229-6632-6,,107243-51-2930,107243-29039
13/08/2019,989-28-229-5891-8,0.1,107243-37-6042,107243-29040
13/08/2019,989-28-229-9769-6,,107243-1-8738,107243-29041
13/08/2019,989-28-229-1404-4,,107243-41-893,107243-29042
13/08/2019,989-28-229-7592-2,,107243-11-9733,107243-29043
13/08/2019,989-28-229-1404-4,,107243-61-2037,107243-29044
13/08/2019,989-28-229-7592-2,,107243-76-9968,107243-29045
13/08/2019,989-28-229-9769-6,,107243-71-8691,107243-29046
13/08/2019,989-28-229-6632-6,,107243-39-7,107243-29047
13/08/2019,989-28-229-9769-6,,107243-29-9937,107243-29048
13/08/2019,989-28-79-44730-4,,107243-95-9263,107243-29049
13/08/2019,989-28-79-23023-4,,107243-84-5185,107243-29050
13/08/2019,989-28-79-26824-4,,107243-68-5048,107243-29051
13/08/2019,989-28-79-23023-4,,107243-89-9505,107243-29052
13/08/2019,989-28-79-23023-4,,107243-62-9282,107243-29053
13/08/2019,989-28-79-74374-1,,107243-5-6494,107243-29054
13/08/2019,989-28-79-23023-4,,107243-50-3759,107243-29055
13/08/2019,989-28-79-55824-6,,107243-47-6383,107243-29056
13/08/2019,989-28-79-13801-1,,107243-55-4005,107243-29058
13/08/2019,989-28-79-74374-1,,107243-90-4388,107243-29059
13/08/2019,989-28-79-23023-4,,107243-43-8550,107243-29060
13/08/2019,989-28-79-13801-1,,107243-55-7933,107243-29061
13/08/2019,989-28-79-23023-4,,107243-53-7298,107243-29062
13/08/2019,989-28-79-23023-4,,107243-18-3199,107243-29063
13/08/2019,989-28-79-91028-0,,107243-19-9622,107243-29064
13/08/2019,989-28-79-36485-4,,107243-82-1092,107243-29065
13/08/2019,989-28-79-74374-1,,107243-2-8291,107243-29066
13/08/2019,989-28-79-74374-1,,107243-7-86,107243-29067
13/08/2019,989-28-79-23023-4,,107243-12-3754,107243-29068
13/08/2019,989-28-79-68089-3,0.05,107243-71-1653,107243-29069
13/08/2019,989-28-79-40897-8,,107243-72-643,107243-29070
13/08/2019,989-28-79-13801-1,,107243-68-8724,107243-29071
13/08/2019,989-28-79-23023-4,,107243-79-2220,107243-29072
13/08/2019,989-28-79-71565-6,0.13,107243-42-3839,107243-29073
13/08/2019,989-28-79-26824-4,,107243-71-2124,107243-29074
13/08/2019,989-28-79-40897-8,,107243-16-600,107243-29075
13/08/2019,989-28-79-26824-4,,107243-79-8545,107243-29076
13/08/2019,989-28-79-71565-6,,107243-86-1296,107243-29077
13/08/2019,989-28-79-13801-1,,107243-97-807,107243-29078
13/08/2019,989-28-79-55752-2,,107243-99-8193,107243-29079
13/08/2019,989-28-79-13801-1,,107243-96-6405,107243-29081
13/08/2019,989-28-79-13801-1,,107243-1-5926,107243-29082
13/08/2019,989-28-79-26824-4,,107243-84-3545,107243-29083
13/08/2019,989-28-79-74374-1,,107243-54-9061,107243-29084
13/08/2019,989-28-79-26824-4,,107243-60-1057,107243-29085
13/08/2019,989-28-79-23023-4,,107243-29-1683,107243-29086
13/08/2019,989-28-79-13801-1,,107243-51-9378,107243-29087
13/08/2019,989-28-79-26824-4,,107243-87-9092,107243-29088
13/08/2019,989-28-79-13801-1,,107243-1-6376,107243-29089
13/08/2019,989-28-79-55824-6,,107243-61-2755,107243-29090
13/08/2019,989-28-79-71565-6,,107243-2-270,107243-29091
13/08/2019,989-28-79-23023-4,,107243-29-4706,107243-29092
13/08/2019,989-28-79-13801-1,,107243-24-9272,107243-29093
13/08/2019,989-28-79-13801-1,,107243-20-5150,107243-29094
13/08/2019,989-28-79-71565-6,,107243-41-3507,107243-29095
13/08/2019,989-28-79-40897-8,,107243-97-474,107243-29096
13/08/2019,989-28-79-74374-1,,107243-77-6385,107243-29097
13/08/2019,989-28-79-74374-1,,107243-9-731,107243-29098
13/08/2019,989-28-79-23023-4,,107243-44-3963,107243-29099
13/08/2019,989-28-79-74374-1,,107243-67-8460,107243-29100
13/08/2019,989-28-79-74374-1,,107243-73-4950,107243-29101
13/08/2019,989-28-79-23023-4,,107243-10-3000,107243-29102
13/08/2019,989-28-79-68089-3,0.05,107243-15-349,107243-29103
13/08/2019,989-28-79-71565-6,,107243-99-5414,107243-29104
13/08/2019,989-28-79-55824-6,,107243-61-7960,107243-29105
13/08/2019,989-28-79-91028-0,,107243-23-2102,107243-29106
13/08/2019,989-28-79-13801-1,,107243-69-2205,107243-29107
13/08/2019,989-28-79-40897-8,,107243-84-8350,107243-29108
13/08/2019,989-28-79-51397-9,,107243-33-6156,107243-29109
13/08/2019,989-28-79-13801-1,,107243-61-9868,107243-29110
13/08/2019,989-28-79-71565-6,,107243-96-6876,107243-29111
13/08/2019,989-28-79-68089-3,0.05,107243-59-5830,107243-29112
13/08/2019,989-28-79-74374-1,,107243-44-3537,107243-29113
13/08/2019,989-28-79-23023-4,,107243-55-8655,107243-29114
13/08/2019,989-28-79-13801-1,,107243-48-9210,107243-29115
13/08/2019,989-28-79-26824-4,,107243-64-3787,107243-29116
13/08/2019,989-28-79-74374-1,,107243-71-4872,107243-29117
13/08/2019,989-28-79-91028-0,,107243-96-5698,107243-29118
13/08/2019,989-28-79-74374-1,,107243-59-8695,107243-29119
13/08/2019,989-28-79-74374-1,,107243-29-7533,107243-29120
13/08/2019,989-28-79-13801-1,,107243-26-6456,107243-29121
13/08/2019,989-28-79-23023-4,,107243-26-2759,107243-29122
13/08/2019,989-28-79-26824-4,,107243-36-5274,107243-29123
13/08/2019,989-28-79-44730-4,,107243-55-9712,107243-29124
13/08/2019,989-28-79-23023-4,,107243-4-9425,107243-29125
13/08/2019,989-28-79-13801-1,,107243-64-7790,107243-29126
13/08/2019,989-28-3705-492-6,,107243-28-7167,107243-29128
13/08/2019,989-28-3705-222-9,,107243-54-375,107243-29129
13/08/2019,989-28-3705-492-6,,107243-48-906,107243-29130
13/08/2019,989-28-3705-222-9,,107243-48-3544,107243-29131
13/08/2019,989-28-3705-492-6,,107243-50-8329,107243-29132
13/08/2019,989-28-3705-492-6,,107243-51-4392,107243-29133
13/08/2019,989-28-3705-222-9,,107243-43-6594,107243-29134
13/08/2019,989-28-3705-222-9,,107243-43-1391,107243-29135
13/08/2019,989-28-3705-222-9,,107243-43-9222,107243-29136
13/08/2019,989-28-3705-492-6,,107243-14-1478,107243-29137
13/08/2019,989-28-79-03683-6,,107243-14-386,107243-29138
13/08/2019,989-28-3705-222-9,,107243-15-9055,107243-29139
13/08/2019,989-28-3705-222-9,,107243-23-8186,107243-29140
13/08/2019,989-28-3705-966-2,0.13,107243-42-171,107243-29141
13/08/2019,989-28-3705-152-9,,107243-92-1723,107243-29141
13/08/2019,989-28-3705-583-1,,107243-36-4628,107243-29142
13/08/2019,989-28-3705-987-7,,107243-52-3644,107243-29142
13/08/2019,989-28-3705-007-2,,107243-49-7192,107243-29143
13/08/2019,989-28-3705-007-2,,107243-79-208,107243-29143
13/08/2019,989-28-3705-007-2,,107243-3-6448,107243-29144
13/08/2019,989-28-3705-136-9,,107243-69-4392,107243-29144
13/08/2019,989-28-79-11297-4,,107243-48-2273,107243-29145
13/08/2019,989-28-79-45675-7,,107243-8-4727,107243-29145
13/08/2019,989-28-79-05638-4,,107243-50-3478,107243-29146
13/08/2019,989-28-79-45675-7,,107243-71-9230,107243-29146
13/08/2019,989-28-654-5018-9,0.15,107243-1-1701,107243-29147
13/08/2019,989-28-79-69807-2,,107243-81-4920,107243-29147
13/08/2019,989-28-79-69807-2,,107243-75-7466,107243-29148
13/08/2019,989-28-79-13871-4,,107243-90-3293,107243-29148
13/08/2019,989-28-79-69807-2,,107243-93-4052,107243-29149
13/08/2019,989-28-79-69807-2,,107243-96-7116,107243-29149
13/08/2019,989-28-229-9769-6,,107243-24-1767,107243-29150
13/08/2019,989-28-79-69807-2,,107243-7-5017,107243-29150
13/08/2019,989-28-229-3157-7,,107243-5-4193,107243-29151
13/08/2019,989-28-229-6632-6,,107243-93-2785,107243-29151
13/08/2019,989-28-229-9769-6,,107243-36-1916,107243-29152
13/08/2019,989-28-229-1404-4,,107243-49-1436,107243-29152
13/08/2019,989-28-229-9769-6,,107243-6-4500,107243-29153
13/08/2019,989-28-79-23023-4,,107243-79-9947,107243-29153
13/08/2019,989-28-79-71565-6,,107243-29-8908,107243-29154
13/08/2019,989-28-79-71565-6,,107243-74-9017,107243-29154
13/08/2019,989-28-79-40897-8,,107243-32-9737,107243-29155
13/08/2019,989-28-79-71565-6,,107243-80-247,107243-29155
13/08/2019,989-28-79-74374-1,,107243-29-5884,107243-29156
13/08/2019,989-28-79-13801-1,,107243-56-4362,107243-29156
13/08/2019,989-28-79-74374-1,,107243-3-6266,107243-29157
13/08/2019,989-28-79-91028-0,,107243-52-3031,107243-29157
13/08/2019,989-28-79-23023-4,,107243-38-6890,107243-29158
13/08/2019,989-28-79-13801-1,,107243-58-3094,107243-29158
13/08/2019,989-28-79-23023-4,,107243-61-3672,107243-29159
13/08/2019,989-28-79-23023-4,,107243-77-4483,107243-29159
13/08/2019,989-28-79-11297-4,,107243-14-7309,107243-29160
13/08/2019,989-28-3705-007-2,,107243-54-3684,107243-29160
13/08/2019,989-28-3705-222-9,,107243-91-986,107243-29160
13/08/2019,989-28-79-68089-3,0.05,107243-37-2243,107243-29161
13/08/2019,989-28-79-26824-4,,107243-10-1000,107243-29161
13/08/2019,989-28-79-45675-7,,107243-27-3440,107243-29161
13/08/2019,989-28-3705-222-9,,107243-48-7256,107243-29162
13/08/2019,989-28-3705-222-9,,107243-80-4462,107243-29162
13/08/2019,989-28-79-26824-4,,107243-91-6325,107243-29162
13/08/2019,989-28-3705-492-6,,107243-44-6571,107243-29163
13/08/2019,989-28-3705-222-9,,107243-49-2512,107243-29163
13/08/2019,989-28-79-86624-2,,107243-79-564,107243-29163
13/08/2019,989-28-3705-222-9,,107243-30-3988,107243-29164
13/08/2019,989-28-3705-222-9,,107243-62-1693,107243-29164
13/08/2019,989-28-79-71565-6,,107243-68-69,107243-29164
13/08/2019,989-28-79-74374-1,,107243-86-5150,107243-29164
14/08/2019,989-28-654-5018-9,0.15,107244-1-4754,107243-29227
14/08/2019,989-28-3705-987-7,,107244-25-6559,107244-29165
14/08/2019,989-28-3705-007-2,,107244-85-5319,107244-29166
14/08/2019,989-28-3705-138-3,,107244-81-6050,107244-29167
14/08/2019,989-28-3705-007-2,,107244-63-3367,107244-29168
14/08/2019,989-28-3705-987-7,,107244-71-8763,107244-29169
14/08/2019,989-28-3705-007-2,,107244-18-268,107244-29170
14/08/2019,989-28-3705-007-2,,107244-41-8555,107244-29171
14/08/2019,989-28-3705-007-2,,107244-7-3794,107244-29172
14/08/2019,989-28-3705-007-2,,107244-50-5679,107244-29173
14/08/2019,989-28-3705-007-2,,107244-85-7556,107244-29174
14/08/2019,989-28-3705-136-9,,107244-69-8711,107244-29175
14/08/2019,989-28-3705-007-2,,107244-67-4650,107244-29176
14/08/2019,989-28-3705-966-2,,107244-76-407,107244-29177
14/08/2019,989-28-3705-592-3,,107244-95-1830,107244-29178
14/08/2019,989-28-3705-007-2,,107244-69-4629,107244-29179
14/08/2019,989-28-3705-987-7,,107244-4-623,107244-29180
14/08/2019,989-28-3705-152-9,,107244-74-3053,107244-29181
14/08/2019,989-28-3705-592-3,,107244-83-9265,107244-29182
14/08/2019,989-28-3705-987-7,,107244-67-8826,107244-29183
14/08/2019,989-28-3705-966-2,,107244-61-6094,107244-29184
14/08/2019,989-28-3705-007-2,,107244-80-9362,107244-29185
14/08/2019,989-28-3705-138-3,,107244-10-6697,107244-29186
14/08/2019,989-28-3705-138-3,,107244-34-3924,107244-29187
14/08/2019,989-28-3705-007-2,,107244-73-3459,107244-29188
14/08/2019,989-28-3705-007-2,,107244-70-5719,107244-29189
14/08/2019,989-28-3705-007-2,,107244-97-1981,107244-29190
14/08/2019,989-28-3705-583-1,,107244-47-1711,107244-29191
14/08/2019,989-28-3705-138-3,,107244-70-373,107244-29192
14/08/2019,989-28-3705-592-3,,107244-27-8611,107244-29193
14/08/2019,989-28-3705-649-4,,107244-1-9775,107244-29194
14/08/2019,989-28-3705-987-7,,107244-59-9723,107244-29195
14/08/2019,989-28-3705-054-6,,107244-99-1752,107244-29196
14/08/2019,989-28-3705-007-2,,107244-29-1327,107244-29197
14/08/2019,989-28-3705-987-7,,107244-57-5603,107244-29198
14/08/2019,989-28-3705-054-6,,107244-73-3976,107244-29199
14/08/2019,989-28-79-82197-5,,107244-38-6305,107244-29200
14/08/2019,989-28-79-30536-9,,107244-10-9760,107244-29201
14/08/2019,989-28-79-45675-7,,107244-87-7926,107244-29202
14/08/2019,989-28-79-82197-5,,107244-20-7002,107244-29203
14/08/2019,989-28-79-86624-2,,107244-88-8741,107244-29204
14/08/2019,989-28-79-22871-2,,107244-82-6826,107244-29205
14/08/2019,989-28-79-07610-8,,107244-91-2196,107244-29206
14/08/2019,989-28-79-18127-7,,107244-22-7843,107244-29207
14/08/2019,989-28-79-86624-2,,107244-13-9084,107244-29208
14/08/2019,989-28-79-04510-4,,107244-83-5933,107244-29209
14/08/2019,989-28-79-45675-7,,107244-30-8434,107244-29210
14/08/2019,989-28-79-45675-7,,107244-78-310,107244-29211
14/08/2019,989-28-79-04510-4,,107244-50-7119,107244-29212
14/08/2019,989-28-79-16826-1,,107244-54-9915,107244-29213
14/08/2019,989-28-79-01991-4,,107244-63-1506,107244-29214
14/08/2019,989-28-79-27078-0,,107244-80-254,107244-29215
14/08/2019,989-28-79-21991-8,,107244-86-1421,107244-29216
14/08/2019,989-28-79-01991-4,,107244-95-3276,107244-29217
14/08/2019,989-28-79-32105-5,,107244-50-1918,107244-29218
14/08/2019,989-28-79-82197-5,,107244-76-821,107244-29219
